Date,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_Signal,ROC,ATR,BB_Width,Vol_MA,Vol_Ratio,Return_1D,Return_5D,Return_10D,HL_Spread,Close_Position,RSI_Lag_1,RSI_Lag_2,Return_1D_Lag_1,Return_1D_Lag_2,MACD_Lag_1,MACD_Lag_2,Vol_Ratio_Lag_1,Vol_Ratio_Lag_2,Target
2020-02-14,1862.7,1883.13,1848.23,1859.46,1500115,0.0106,0.0083,0.0087,51.8573,-0.001,-0.0038,5.0572,0.022,0.0598,2387690.0,0.6283,-0.0035,0.0223,0.0506,0.0188,0.3218,53.4553,49.5038,0.0098,0.0081,-0.0022,-0.004,0.6646,0.6354,1
2020-02-17,1870.32,1887.39,1864.57,1875.68,1774724,0.0175,0.0164,0.0173,55.387,0.0006,-0.0029,4.7919,0.0217,0.0622,2185546.25,0.812,0.0087,0.0191,0.0479,0.0122,0.4869,51.8573,53.4553,-0.0035,0.0098,-0.001,-0.0022,0.6283,0.6646,1
2020-02-18,1872.87,1890.79,1861.04,1886.32,2486223,0.021,0.0213,0.0228,57.5839,0.0023,-0.0018,5.1238,0.0215,0.0661,2214708.4,1.1226,0.0057,0.029,0.0512,0.0158,0.8497,55.387,51.8573,0.0087,-0.0035,0.0006,-0.001,0.812,0.6283,0
2020-02-19,1886.32,1898.45,1864.83,1869.81,1760463,0.0109,0.0119,0.0137,53.2057,0.0029,-0.0009,2.3202,0.0217,0.0661,2214047.25,0.7951,-0.0088,0.0118,0.0232,0.018,0.1481,57.5839,55.387,0.0057,0.0087,0.0023,0.0006,1.1226,0.812,0
2020-02-20,1876.74,1885.17,1831.41,1836.14,2317278,-0.0066,-0.0061,-0.0045,45.5925,0.002,-0.0003,1.3367,0.0217,0.066,2226417.85,1.0408,-0.018,-0.016,0.0134,0.0293,0.088,53.2057,57.5839,-0.0088,0.0057,0.0029,0.0023,0.7951,1.1226,0
2020-02-24,1835.46,1854.99,1793.48,1800.85,3092877,-0.0233,-0.0242,-0.0234,39.2528,-0.0004,-0.0003,-0.9924,0.0207,0.0686,2315090.2,1.336,-0.0192,-0.0315,-0.0099,0.0342,0.1198,45.5925,53.2057,-0.018,-0.0088,0.002,0.0029,1.0408,0.7951,1
2020-02-25,1800.98,1853.04,1797.15,1835.58,2674567,-0.004,-0.0052,-0.0045,47.0553,-0.0007,-0.0004,-0.2684,0.0208,0.067,2371363.5,1.1279,0.0193,-0.0214,-0.0027,0.0304,0.6876,39.2528,45.5925,-0.0192,-0.018,-0.0004,0.002,1.336,1.0408,0
2020-02-26,1833.75,1842.18,1798.81,1807.87,2686842,-0.0173,-0.0195,-0.0193,42.3783,-0.0022,-0.0008,-1.3839,0.0211,0.0679,2418554.4,1.1109,-0.0151,-0.0416,-0.0138,0.024,0.2089,47.0553,39.2528,0.0193,-0.0192,-0.0007,-0.0004,1.1279,1.336,0
2020-02-27,1804.76,1804.76,1776.03,1792.46,2349001,-0.0233,-0.0267,-0.0274,39.9974,-0.004,-0.0014,-3.0059,0.0206,0.0711,2420666.4,0.9704,-0.0085,-0.0414,-0.0301,0.016,0.5719,42.3783,47.0553,-0.0151,0.0193,-0.0022,-0.0007,1.1109,1.1279,0
2020-02-28,1760.54,1761.82,1694.14,1702.78,4298076,-0.0657,-0.0727,-0.0754,29.5814,-0.0099,-0.0032,-8.75,0.0246,0.1001,2530641.85,1.6984,-0.05,-0.0726,-0.0875,0.0397,0.1277,39.9974,42.3783,-0.0085,-0.0151,-0.004,-0.0022,0.9704,1.1109,1
2020-03-02,1732.44,1748.58,1690.47,1703.75,2667076,-0.0594,-0.0695,-0.0742,29.7944,-0.0142,-0.0054,-8.3739,0.0253,0.1152,2499634.5,1.067,0.0006,-0.0539,-0.0837,0.0341,0.2285,29.5814,39.9974,-0.05,-0.0085,-0.0099,-0.004,1.6984,0.9704,1
2020-03-03,1719.68,1753.73,1712.86,1733.47,2757585,-0.039,-0.0513,-0.0575,36.1644,-0.0157,-0.0074,-7.5818,0.026,0.1209,2401110.1,1.1485,0.0174,-0.0556,-0.0758,0.0236,0.5043,29.7944,29.5814,0.0006,-0.05,-0.0142,-0.0099,1.067,1.6984,1
2020-03-04,1750.32,1783.06,1723.93,1773.48,3237002,-0.0153,-0.0283,-0.0354,43.5854,-0.0147,-0.0087,-5.982,0.0266,0.1197,2387493.25,1.3558,0.0231,-0.019,-0.0598,0.0333,0.838,36.1644,29.7944,0.0174,0.0006,-0.0157,-0.0142,1.1485,1.067,1
2020-03-05,1775.61,1828.43,1774.2,1809.11,3937056,0.0041,-0.0084,-0.0158,49.2441,-0.0122,-0.0093,-3.2463,0.0274,0.1173,2462379.95,1.5989,0.0201,0.0093,-0.0325,0.03,0.6437,43.5854,36.1644,0.0231,0.0174,-0.0147,-0.0157,1.3558,1.1485,0
2020-03-06,1786.08,1807.91,1763.6,1801.79,2595027,0.0,-0.012,-0.0196,48.1749,-0.0107,-0.0096,-1.8708,0.0279,0.1179,2460128.05,1.0548,-0.004,0.0581,-0.0187,0.0246,0.8619,49.2441,43.5854,0.0201,0.0231,-0.0122,-0.0147,1.5989,1.3558,0
2020-03-09,1766.5,1770.67,1647.31,1679.11,4940975,-0.062,-0.0764,-0.0856,34.6122,-0.0159,-0.0114,-6.7601,0.0353,0.1457,2603004.7,1.8982,-0.0681,-0.0145,-0.0676,0.0735,0.2578,48.1749,49.2441,-0.004,0.0201,-0.0107,-0.0122,1.0548,1.5989,0
2020-03-11,1645.61,1691.84,1634.54,1663.23,6796449,-0.0645,-0.082,-0.0934,33.3051,-0.0201,-0.0132,-9.3894,0.0368,0.1649,2823675.55,2.407,-0.0095,-0.0405,-0.0939,0.0345,0.5007,34.6122,48.1749,-0.0681,-0.004,-0.0159,-0.0107,1.8982,1.0548,0
2020-03-12,1620.92,1624.67,1496.93,1506.72,8728786,-0.1401,-0.1629,-0.1772,23.7755,-0.0337,-0.0184,-16.6577,0.047,0.2497,3193323.85,2.7334,-0.0941,-0.1504,-0.1666,0.0848,0.0766,33.3051,34.6122,-0.0095,-0.0681,-0.0201,-0.0159,2.407,1.8982,1
2020-03-13,1436.95,1549.41,1282.14,1537.75,8029720,-0.112,-0.1407,-0.159,28.1641,-0.0399,-0.0224,-14.2101,0.0559,0.2793,3513789.5,2.2852,0.0206,-0.15,-0.1421,0.1738,0.9564,23.7755,33.3051,-0.0941,-0.0095,-0.0337,-0.0201,2.7334,2.407,0
2020-03-16,1494.07,1568.35,1426.69,1444.19,7844271,-0.1526,-0.1869,-0.2085,23.7281,-0.0529,-0.0296,-15.1863,0.0635,0.3507,3823705.65,2.0515,-0.0608,-0.1985,-0.1519,0.0981,0.1235,28.1641,23.7755,0.0206,-0.0941,-0.0399,-0.0337,2.2852,2.7334,0
2020-03-17,1472.79,1473.64,1381.83,1411.5,5713248,-0.158,-0.1988,-0.2246,22.4005,-0.0637,-0.037,-17.1533,0.0668,0.4078,4034362.3,1.4161,-0.0226,-0.1594,-0.1715,0.065,0.3232,23.7281,28.1641,-0.0608,0.0206,-0.0529,-0.0399,2.0515,2.2852,0
2020-03-18,1427.5,1458.79,1385.74,1408.43,7258778,-0.1469,-0.1942,-0.2246,22.2745,-0.0708,-0.0438,-18.7508,0.0685,0.4413,4308565.0,1.6847,-0.0022,-0.1532,-0.1875,0.0519,0.3106,22.4005,23.7281,-0.0226,-0.0608,-0.0637,-0.0529,1.4161,2.0515,0
2020-03-19,1337.51,1445.35,1326.41,1403.24,5135111,-0.1377,-0.1909,-0.2257,22.0486,-0.076,-0.0504,-20.8765,0.0731,0.4627,4441009.4,1.1563,-0.0037,-0.0687,-0.2088,0.0848,0.646,22.2745,22.4005,-0.0022,-0.0226,-0.0708,-0.0637,1.6847,1.4161,1
2020-03-20,1397.8,1602.75,1395.22,1541.39,8547498,-0.048,-0.1074,-0.1482,39.6044,-0.0648,-0.0497,-14.7984,0.0716,0.4107,4780361.15,1.788,0.0985,0.0024,-0.148,0.1346,0.7043,22.0486,22.2745,-0.0037,-0.0022,-0.076,-0.0708,1.1563,1.6847,0
2020-03-23,1389.22,1500.7,1387.29,1431.84,7003490,-0.1058,-0.1652,-0.2071,33.216,-0.0714,-0.057,-20.5324,0.0819,0.4479,5014671.75,1.3966,-0.0711,-0.0086,-0.2053,0.0792,0.3928,39.6044,22.0486,0.0985,-0.0037,-0.0648,-0.076,1.788,1.1563,1
2020-03-24,1417.56,1517.85,1400.24,1460.53,6350865,-0.0802,-0.1435,-0.1897,36.122,-0.0688,-0.0585,-13.0176,0.0836,0.4392,5177571.15,1.2266,0.02,0.0347,-0.1302,0.0805,0.5126,33.216,39.6044,-0.0711,0.0985,-0.0714,-0.0648,1.3966,1.788,1
2020-03-25,1457.83,1552.16,1440.67,1500.96,2765520,-0.0498,-0.1157,-0.1658,40.079,-0.0632,-0.0582,-9.7563,0.0839,0.4112,5182118.8,0.5337,0.0277,0.0657,-0.0976,0.0743,0.5408,36.122,33.216,0.02,-0.0711,-0.0688,-0.0714,1.2266,1.3966,1
2020-03-26,1570.68,1571.06,1477.16,1535.82,4556067,-0.0252,-0.0917,-0.1452,43.3382,-0.0563,-0.0568,1.9313,0.0838,0.3838,5275580.05,0.8636,0.0232,0.0945,0.0193,0.0611,0.6247,40.079,36.122,0.0277,0.02,-0.0632,-0.0688,0.5337,1.2266,1
2020-03-27,1560.73,1586.46,1501.05,1564.59,4331250,-0.0062,-0.072,-0.1281,45.9511,-0.0491,-0.0544,1.7454,0.084,0.3571,5374692.5,0.8059,0.0187,0.0151,0.0175,0.0546,0.7439,43.3382,40.079,0.0232,0.0277,-0.0563,-0.0632,0.8636,0.5337,0
2020-03-30,1514.42,1633.62,1512.32,1525.14,8513547,-0.0284,-0.092,-0.1488,43.0215,-0.0468,-0.054,5.6052,0.0847,0.3596,5585466.05,1.5242,-0.0252,0.0652,0.0561,0.0795,0.1057,45.9511,43.3382,0.0187,0.0232,-0.0491,-0.0563,0.8059,0.8636,1
2020-03-31,1575.65,1590.74,1526.43,1565.96,3927593,-0.0022,-0.0652,-0.1249,46.8009,-0.0403,-0.0501,10.943,0.0828,0.3411,5648491.9,0.6953,0.0268,0.0722,0.1094,0.0411,0.6147,43.0215,45.9511,-0.0252,0.0187,-0.0468,-0.0491,1.5242,0.8059,0
2020-04-01,1565.79,1573.38,1459.54,1465.33,4941878,-0.0604,-0.121,-0.1797,39.7934,-0.0436,-0.0516,4.04,0.086,0.3525,5757706.55,0.8583,-0.0643,-0.0237,0.0404,0.0777,0.0509,46.8009,43.0215,0.0268,-0.0252,-0.0403,-0.0468,0.6953,1.5242,0
2020-04-03,1492.13,1492.13,1414.95,1418.55,5735369,-0.0825,-0.144,-0.2042,37.0185,-0.0476,-0.0521,1.091,0.0792,0.3416,5882624.9,0.975,-0.0319,-0.0764,0.0109,0.0544,0.0466,39.7934,46.8009,-0.0643,0.0268,-0.0436,-0.0403,0.8583,0.6953,1
2020-04-07,1466.4,1531.45,1462.11,1522.31,5427577,-0.0139,-0.0785,-0.1448,46.0113,-0.0403,-0.0469,-1.2378,0.0725,0.269,5957150.95,0.9111,0.0731,-0.027,-0.0124,0.0455,0.8682,37.0185,39.7934,-0.0319,-0.0643,-0.0476,-0.0436,0.975,0.8583,0
2020-04-08,1509.28,1548.73,1458.68,1462.5,6285615,-0.0479,-0.1107,-0.1769,42.2651,-0.0414,-0.0473,2.1413,0.0754,0.2145,6141680.35,1.0234,-0.0393,-0.0411,0.0214,0.0616,0.0424,46.0113,37.0185,0.0731,-0.0319,-0.0403,-0.0476,0.9111,0.975,1
2020-04-09,1501.09,1525.4,1484.58,1514.55,5307397,-0.0127,-0.0762,-0.1464,46.3582,-0.0364,-0.0438,3.6987,0.0723,0.1761,6160001.45,0.8616,0.0356,-0.0328,0.037,0.027,0.7342,42.2651,46.0113,-0.0393,0.0731,-0.0414,-0.0403,1.0234,0.9111,0
2020-04-13,1510.14,1532.43,1497.27,1508.64,2990438,-0.015,-0.0769,-0.1484,45.9598,-0.0336,-0.0419,0.5117,0.0686,0.1425,5969700.9,0.5009,-0.0039,0.0296,0.0051,0.0233,0.3234,46.3582,42.2651,0.0356,-0.0393,-0.0364,-0.0414,0.8616,1.0234,0
2020-04-15,1530.72,1553.87,1481.67,1487.97,4761399,-0.0258,-0.0863,-0.1588,44.5187,-0.0324,-0.0405,-3.1156,0.0631,0.1439,5771331.55,0.825,-0.0137,0.0489,-0.0312,0.0485,0.0873,45.9598,46.3582,-0.0039,0.0356,-0.0336,-0.0364,0.5009,0.8616,0
2020-04-16,1466.36,1513.48,1436.43,1471.59,6245533,-0.0332,-0.093,-0.1666,43.3584,-0.032,-0.0392,-5.944,0.06,0.1418,5682122.2,1.0992,-0.011,-0.0333,-0.0594,0.0524,0.4563,44.5187,45.9598,-0.0137,-0.0039,-0.0324,-0.0336,0.825,0.5009,1
2020-04-17,1543.58,1588.13,1503.28,1548.9,9895823,0.0159,-0.0436,-0.1218,49.9841,-0.0255,-0.0349,1.5579,0.057,0.1379,5784699.8,1.7107,0.0525,0.0591,0.0156,0.0548,0.5377,43.3584,44.5187,-0.011,-0.0137,-0.032,-0.0324,1.0992,0.825,1
2020-04-20,1569.31,1569.31,1545.72,1559.57,3244282,0.0207,-0.0356,-0.1147,50.8388,-0.0207,-0.0318,-0.4081,0.0526,0.1348,5661251.5,0.5731,0.0069,0.0297,-0.0041,0.0151,0.5871,49.9841,43.3584,0.0525,-0.011,-0.0255,-0.032,1.7107,1.0992,0
2020-04-21,1513.57,1538.95,1481.58,1490.11,5122541,-0.0225,-0.0757,-0.1528,45.3997,-0.0213,-0.0309,1.6911,0.0542,0.1302,5554439.65,0.9222,-0.0445,-0.0123,0.0169,0.0385,0.1487,50.8388,49.9841,0.0069,0.0525,-0.0207,-0.0255,0.5731,1.7107,1
2020-04-22,1490.11,1535.0,1474.25,1517.42,3829836,-0.0041,-0.0566,-0.1361,47.7659,-0.019,-0.0281,6.9698,0.0521,0.1135,5489175.9,0.6977,0.0183,0.0198,0.0697,0.04,0.7106,45.3997,50.8388,-0.0445,0.0069,-0.0213,-0.0207,0.9222,0.5731,1
2020-04-23,1526.43,1629.33,1510.01,1610.68,5934366,0.0514,0.0013,-0.0823,54.9464,-0.0117,-0.0235,5.805,0.049,0.1207,5358519.3,1.1075,0.0615,0.0945,0.058,0.0741,0.8437,47.7659,45.3997,0.0183,-0.0445,-0.019,-0.0213,0.6977,0.9222,0
2020-04-24,1578.48,1588.13,1550.27,1559.49,2987102,0.0162,-0.0293,-0.1105,50.817,-0.0095,-0.0213,6.6318,0.0504,0.119,5157699.9,0.5792,-0.0318,0.0068,0.0663,0.0243,0.2435,54.9464,47.7659,0.0615,0.0183,-0.0117,-0.019,1.1075,0.6977,1
2020-04-27,1571.28,1607.9,1565.02,1574.97,3374741,0.0237,-0.019,-0.1007,51.992,-0.0065,-0.0182,3.9893,0.0469,0.1179,5008893.7,0.6737,0.0099,0.0099,0.0399,0.0272,0.232,50.817,54.9464,-0.0318,0.0615,-0.0095,-0.0117,0.5792,1.1075,1
2020-04-28,1599.32,1601.89,1571.54,1594.22,2678505,0.0327,-0.0067,-0.0889,53.4803,-0.0031,-0.015,5.6727,0.0443,0.123,5004542.95,0.5352,0.0122,0.0699,0.0567,0.019,0.7473,51.992,50.817,0.0099,-0.0318,-0.0065,-0.0095,0.6737,0.5792,1
2020-04-29,1607.04,1640.1,1586.5,1634.18,4241510,0.0527,0.0175,-0.0655,56.4954,0.0014,-0.0114,9.8261,0.0406,0.134,4988815.1,0.8502,0.0251,0.0769,0.0983,0.0328,0.8896,53.4803,51.992,0.0122,0.0099,-0.0031,-0.0065,0.5352,0.6737,1
2020-04-30,1697.94,1742.53,1665.52,1727.48,5915544,0.101,0.0724,-0.012,62.5917,0.009,-0.0069,17.3887,0.0391,0.1624,5068029.8,1.1672,0.0571,0.0725,0.1739,0.0446,0.8046,56.4954,53.4803,0.0251,0.0122,0.0014,-0.0031,0.8502,0.5352,0
2020-05-04,1685.93,1685.93,1641.04,1655.45,3729348,0.0496,0.0266,-0.0527,56.0603,0.012,-0.0033,6.8791,0.0419,0.1807,4828819.85,0.7723,-0.0417,0.0615,0.0688,0.0271,0.321,62.5917,56.4954,0.0571,0.0251,0.009,0.0014,1.1672,0.8502,1
2020-05-05,1676.58,1695.37,1652.49,1657.42,2905528,0.0457,0.0267,-0.0511,56.195,0.014,0.0002,6.2742,0.0421,0.1903,4777716.6,0.6081,0.0012,0.0524,0.0627,0.0259,0.115,56.0603,62.5917,-0.0417,0.0571,0.012,0.009,0.7723,1.1672,0
2020-05-06,1663.46,1675.38,1623.85,1632.42,3517431,0.027,0.0107,-0.0648,53.9364,0.0145,0.003,9.5503,0.0419,0.192,4706494.25,0.7474,-0.0151,0.024,0.0955,0.0316,0.1663,56.195,56.0603,0.0012,-0.0417,0.014,0.012,0.6081,0.7723,0
2020-05-07,1637.91,1658.88,1615.06,1622.17,3166754,0.0186,0.0042,-0.07,52.9959,0.0141,0.0052,6.9032,0.0407,0.1785,4578063.5,0.6917,-0.0063,-0.0073,0.069,0.027,0.1623,53.9364,56.195,-0.0151,0.0012,0.0145,0.014,0.7474,0.6081,1
2020-05-08,1662.86,1663.21,1617.54,1623.67,2686530,0.0176,0.0049,-0.0685,53.1247,0.0136,0.0069,0.8065,0.0375,0.1788,4441011.15,0.6049,0.0009,-0.0601,0.0081,0.0281,0.1342,52.9959,53.9364,-0.0063,-0.0151,0.0141,0.0145,0.6917,0.7474,1
2020-05-11,1637.05,1673.41,1637.05,1659.61,2449841,0.0362,0.0261,-0.0474,56.2205,0.0145,0.0083,6.42,0.0378,0.1692,4249222.45,0.5765,0.0221,0.0025,0.0642,0.0219,0.6205,53.1247,52.9959,0.0009,-0.0063,0.0136,0.0141,0.6049,0.6917,1
2020-05-12,1657.98,1677.79,1638.12,1671.78,3256595,0.0395,0.0323,-0.04,57.2501,0.0158,0.0098,6.1468,0.0359,0.1698,4146682.35,0.7853,0.0073,0.0087,0.0615,0.0237,0.8485,56.2205,53.1247,0.0221,0.0009,0.0145,0.0136,0.5765,0.6049,1
2020-05-13,1709.94,1709.94,1651.33,1671.91,2656665,0.0356,0.031,-0.0396,57.2616,0.0167,0.0111,4.8732,0.0358,0.1686,4129993.7,0.6433,0.0001,0.0242,0.0487,0.0351,0.3511,57.2501,56.2205,0.0073,0.0221,0.0158,0.0145,0.7853,0.5765,0
2020-05-14,1637.91,1649.14,1621.7,1631.35,2263146,0.0095,0.0058,-0.0623,52.4915,0.0156,0.0123,-0.1732,0.0337,0.1612,4005081.05,0.5651,-0.0243,0.0057,-0.0017,0.0168,0.3517,57.2616,57.2501,0.0001,0.0073,0.0167,0.0158,0.6433,0.7853,0
2020-05-15,1643.05,1644.26,1599.49,1623.25,3173682,0.0041,0.0008,-0.0663,51.5676,0.014,0.0127,-6.0336,0.0332,0.1422,3851488.5,0.824,-0.005,-0.0003,-0.0603,0.0276,0.5307,52.4915,57.2616,-0.0243,0.0001,0.0156,0.0167,0.5651,0.6433,1
2020-05-18,1635.34,1674.74,1605.41,1668.44,3727694,0.0289,0.0275,-0.04,56.1994,0.0143,0.0127,0.7847,0.0332,0.1364,3543082.05,1.0521,0.0278,0.0053,0.0078,0.0416,0.9091,51.5676,52.4915,-0.005,-0.0243,0.014,0.0156,0.824,0.5651,1
2020-05-19,1631.91,1686.32,1631.91,1671.05,3198693,0.0275,0.0279,-0.0381,56.4584,0.0148,0.0131,0.8224,0.0342,0.1345,3540802.6,0.9034,0.0016,-0.0004,0.0082,0.0326,0.7194,56.1994,51.5676,0.0278,-0.005,0.0143,0.014,1.0521,0.824,1
2020-05-20,1672.21,1683.27,1656.52,1675.3,2778505,0.0272,0.0293,-0.0353,56.9053,0.0152,0.0135,2.6268,0.0329,0.1131,3423600.8,0.8116,0.0025,0.002,0.0263,0.016,0.7021,56.4584,56.1994,0.0016,0.0278,0.0148,0.0143,0.9034,1.0521,1
2020-05-21,1668.78,1713.37,1664.62,1707.54,3400908,0.0423,0.0471,-0.0166,60.2389,0.0165,0.0139,5.2627,0.0298,0.0971,3402154.4,0.9996,0.0192,0.0467,0.0526,0.0285,0.8804,56.9053,56.4584,0.0025,0.0016,0.0152,0.0148,0.8116,0.9034,1
2020-05-22,1695.45,1742.53,1681.86,1732.54,3663418,0.0518,0.0598,-0.0022,62.6516,0.0185,0.0147,6.7052,0.0283,0.1042,3288607.0,1.114,0.0146,0.0673,0.0671,0.035,0.8353,60.2389,56.9053,0.0192,0.0025,0.0165,0.0152,0.9996,0.8116,0
2020-05-26,1727.95,1735.67,1650.77,1666.21,4575317,0.0104,0.0185,-0.04,53.3942,0.0177,0.0157,0.3977,0.0312,0.0958,3368017.75,1.3585,-0.0383,-0.0013,0.004,0.051,0.1819,62.6516,60.2389,0.0146,0.0192,0.0185,0.0165,1.114,0.9996,1
2020-05-27,1679.93,1723.66,1664.71,1719.63,3482160,0.0386,0.049,-0.0091,58.6885,0.0183,0.0159,2.8622,0.0306,0.0877,3373388.7,1.0322,0.0321,0.0291,0.0286,0.0343,0.9316,53.3942,62.6516,-0.0383,0.0146,0.0177,0.0185,1.3585,1.114,0
2020-05-28,1705.23,1727.09,1690.48,1718.78,3475681,0.0343,0.0465,-0.0095,58.5745,0.0189,0.0165,2.8034,0.0303,0.084,3413247.5,1.0183,-0.0005,0.026,0.028,0.0213,0.773,58.6885,53.3942,0.0321,-0.0383,0.0183,0.0177,1.0322,1.3585,0
2020-05-29,1699.65,1717.36,1682.85,1691.38,7237735,0.0161,0.0286,-0.025,54.8736,0.0182,0.017,3.6798,0.0304,0.084,3563058.75,2.0313,-0.0159,-0.0095,0.0368,0.0204,0.2472,58.5745,58.6885,-0.0005,0.0321,0.0189,0.0183,1.0183,1.0322,1
2020-06-01,1706.51,1766.54,1698.88,1753.89,3747773,0.0483,0.0639,0.0109,60.9373,0.0194,0.017,8.0481,0.0303,0.0869,3454670.2,1.0848,0.037,0.0123,0.0805,0.0386,0.813,54.8736,58.5745,-0.0159,-0.0005,0.0182,0.0189,2.0313,1.0183,1
2020-06-02,1766.71,1784.55,1749.43,1755.52,2443886,0.0444,0.0621,0.0117,61.0842,0.0207,0.0177,5.2192,0.0301,0.0959,3390397.1,0.7208,0.0009,0.0536,0.0522,0.02,0.1734,60.9373,54.8736,0.037,-0.0159,0.0194,0.0182,1.0848,2.0313,1
2020-06-03,1764.72,1774.96,1737.33,1759.82,3699799,0.0423,0.0621,0.014,61.4954,0.0216,0.0185,5.3122,0.0292,0.1036,3430110.65,1.0786,0.0024,0.0234,0.0531,0.0214,0.5977,61.0842,60.9373,0.0009,0.037,0.0207,0.0194,0.7208,1.0848,1
2020-06-04,1760.34,1806.14,1760.34,1798.87,4048593,0.0588,0.082,0.0362,65.1019,0.0234,0.0191,7.376,0.0284,0.1129,3456668.75,1.1712,0.0222,0.0466,0.0738,0.0255,0.8413,61.4954,61.0842,0.0024,0.0009,0.0216,0.0207,1.0786,0.7208,0
2020-06-05,1798.91,1804.42,1754.79,1761.63,3573289,0.0332,0.0571,0.0146,59.389,0.0237,0.0204,3.1677,0.0292,0.1144,3476995.5,1.0277,-0.0207,0.0415,0.0317,0.0282,0.1378,65.1019,61.4954,0.0222,0.0024,0.0234,0.0216,1.1712,1.0786,1
2020-06-08,1787.43,1801.84,1773.54,1781.84,2957841,0.0406,0.0663,0.0259,61.3702,0.024,0.0209,2.8455,0.0277,0.1134,3490561.05,0.8474,0.0115,0.0159,0.0285,0.0159,0.2933,59.389,65.1019,-0.0207,0.0222,0.0237,0.0234,1.0277,1.1712,1
